"","GSM1625995","GSM1625996","GSM1625997","GSM1625998","GSM1625999","GSM1626000","GSM1626001","GSM1626002","GSM1626003","GSM1626004","GSM1626005","GSM1626006","GSM1626007","GSM1626008","GSM1626009","GSM1626010","GSM1626011","GSM1626012"
"A_24_P316364",11.3462403335858,11.2755014289865,11.2802126467505,11.3262810283301,11.028594112708,11.3328195566891,10.8911832130626,10.6781376997413,10.6706504593945,11.0590414013777,11.5138496810466,11.4829848240866,11.0860960801544,10.9734926716332,11.4986068315084,10.7415518414071,10.9455132267218,10.4749194186759
"A_23_P50786",8.90261075628318,8.98650079382816,9.0929800777633,9.47050522668611,9.50306464282664,9.50081551767244,9.61240889228324,9.76067593658226,9.76594369028566,9.21389992668099,9.17052918513435,9.14200035823411,9.42825463712244,9.5950289363708,9.52075134675787,9.87555845005646,9.69612779982164,9.70384412419753
"A_23_P131255",13.1252018189784,13.1252018189784,13.1260717070662,13.0151963124479,13.1589506560839,13.1629979578819,13.359157804251,13.2229701520164,13.2821384689491,12.9968550068903,12.9905561086733,12.9355068573187,13.2425034699795,13.4209573492839,13.2770888239299,14.1579499694218,14.2965135879673,13.8761593429311
"A_23_P73000",9.97646193286989,9.96703022457859,10.0921302831411,10.2530870751446,10.108006223953,10.1088632685883,10.5972812383624,10.8485688639089,10.7527816696581,10.0267160563571,10.0077311482431,10.0004599473282,10.0473148111662,10.1978501680831,10.2419625386344,10.7382961351209,10.6186777919986,10.5947180868221
"A_23_P3453",11.4863546071194,11.5131300322925,11.6508268182258,11.4586461305681,11.5760132739123,11.6280150851284,11.0816698550328,11.0505176855197,11.0499326122364,11.3409209560227,11.2813480031656,11.3110666554698,11.3223044515693,11.4920415894683,11.4169466229569,11.061384444069,11.0475708350109,10.908186705277
"A_23_P109636",10.9032644885124,10.9424907208286,10.9800458679292,11.5931455547076,11.5157530444584,11.6932437541953,11.7426119344661,11.6492868587649,11.6922389511418,11.2760347130499,11.1638838856851,11.2150889260877,11.3320894426759,11.5073947321553,11.5956856800884,11.6597102469454,11.7145303558822,11.5442832247242
"A_23_P205499",11.8809526518775,12.0307227814219,12.1278762133697,12.3969897877148,12.2769063709902,12.386310169554,12.3096327355864,12.6337193460654,12.6540505037624,12.19067185978,12.2244439784394,12.1795446468703,12.2429078583417,12.4460121239938,12.5262805689744,12.736118894473,12.5797860782041,12.3560530681291
"A_23_P27040",11.0023065744114,11.0155702369628,11.0970489585117,11.3247196991745,11.4756936769132,11.6274705360881,11.6272615246582,11.6959640938687,11.7544915281678,10.9424907208286,10.9694485427322,11.0662745372212,11.3813413338187,11.6584958599494,11.5648262972406,11.779489605622,11.7417813645366,11.5504421490207
"A_23_P76969",11.8095429863403,11.7758714030641,11.9494094169237,12.0520378616429,12.0200279916036,12.0613787811146,12.3887932193858,12.3787111170928,12.3592600458243,11.8133729480815,11.8051374067183,11.8015830257967,11.9097661754261,11.9443848055304,11.9720006247103,12.3583788373749,12.2949063564872,12.2420642969936
"A_23_P4551",11.1857273164717,11.1343534518485,11.1323755277926,11.133837122684,11.3915933594104,11.4567298263539,11.5834496335309,11.4507226583428,11.5472856616723,11.0839493528322,10.9451185370506,10.9006659057588,11.2523615636315,11.5265985171831,11.2926274508586,11.5491054728669,11.3824974446576,11.4420496977474
"A_23_P84399",11.5580243637498,11.5737275660184,11.5675815936688,11.7305629647631,11.5972515758077,11.9047831990784,12.016932162874,11.8951630729111,11.782154645175,11.1907727963711,11.3984528085343,11.4529110527709,11.5057833406971,11.6844005547924,11.7259800905534,11.7806177187589,11.9282080011954,11.8190351157014
"A_24_P102293",8.34888355401018,8.25353535226226,8.31877621927408,8.32187079316778,8.35217835181109,8.25773564571524,7.64313886828137,7.69735922869004,7.73897301592758,8.18701858639569,8.13855703159593,8.11037437336479,8.21685237969821,8.28829804044402,8.36250915939041,7.86240365281353,7.55801327867449,7.68962069880155
"A_23_P352535",10.4419241423281,10.3884111635669,10.5299927151521,10.6051668632701,10.67132467806,10.5947180868221,10.1218683952404,10.2622744460793,10.2000059603458,9.9419556269721,9.94308601692011,10.0592689858748,10.0526553039474,10.1878952701096,10.0680608715262,10.1871655083967,10.4137764316975,10.2577604123402
"A_23_P371266",8.26662705447648,8.15078838932979,8.15469053719521,9.20004941674233,9.26522912192306,9.42894595447088,9.69413938563436,9.53617327883181,9.45707236067236,8.15135230654807,8.2019261121639,8.13468278798003,8.98963215449675,9.19960919306333,9.05633310556192,9.29639768278326,9.3201986760424,9.38258751549899
"A_24_P271985",11.5968376176344,11.6040775988139,11.5787933201544,11.2359306820842,11.5567346294784,11.4538256242162,11.2191017795483,9.84719826905169,9.84983502606706,11.4466942346837,11.150279232612,11.175304219449,11.6092818369319,11.8753261313855,11.3692151703908,10.0931539374676,11.0141968028754,11.2283041569461
"A_23_P166663",12.3136137649853,12.3223492017922,12.4768292257177,12.2822181577479,12.1765697638455,12.4319894519861,12.1445945972936,11.5375453788693,11.6295968717314,11.9427263998114,12.2310195325507,12.2769063709902,12.1962162573146,12.3744947030206,12.4104867503574,11.7500074157933,12.3537426845959,11.9389854492858
"A_23_P92727",9.95861028612093,9.99520456506146,10.0382630196186,10.2666569730521,10.2855965212275,10.2267852916762,10.570605268454,10.6243633261323,10.5703177140982,10.0130620933961,9.91922340349598,10.0085397854154,10.2509469010204,10.287786023859,10.1875061383782,10.5747395629886,10.4501920445714,10.3727571759845
"A_24_P101629",10.8628734409062,10.8533074909711,11.1747846553686,11.1846095574338,11.2217873909929,11.2409791361405,11.150279232612,11.2394390860078,11.2628898661851,10.8309488808967,10.8835170410632,10.9138172573481,11.1446748147317,11.2255215327481,11.2215860236763,11.3493143644825,11.3001142549188,11.1875918236992
"A_32_P215938",11.6119856857327,11.6225476782851,11.7613763968657,12.1226645323137,12.0494969958272,12.1685921133706,12.3990242543186,12.4120979332822,12.4405001494551,11.5311144996867,11.7453225605763,11.7055950873254,11.9236041236639,12.1783779094397,12.1709448531929,12.3362261080398,12.4411416570149,12.3167278561599
"A_24_P346807",9.5164764101323,9.57251314332263,9.51749393136029,9.46200193905093,9.4638679876752,9.56647152946863,9.08907032694569,9.08641789701571,9.15269487320792,9.6023952514194,9.49756914988656,9.57006954029897,9.5253120769561,9.35976995971211,9.42069568567556,9.0701446168357,9.00993170619901,9.07829891307376
"A_23_P161070",8.76481230081799,8.8327938817864,8.65949226986165,8.60292654723319,8.61960008054998,8.58038479214852,8.51232372908486,8.48886272963203,8.40295027862482,8.8677651276067,8.84139018041403,8.85193262547422,8.70964999673303,8.83395999488175,8.62918662942078,8.51939120302114,8.45176781383148,8.62200624173859
"A_23_P138253",10.0484193307274,10.319228916077,10.0837244109352,9.8913217541244,9.74298793676692,9.8517098372007,9.71744931674583,9.84651985842841,9.77450335682258,10.1966189991708,10.1729290567293,10.0116434827242,9.7156935671738,9.4887840421272,9.56980751297573,9.52041350785427,9.49756914988656,9.79556201410263
"A_23_P364809",8.76936340179016,8.77791515905878,8.7730555565688,8.66523232279116,8.64926283826616,8.81862144197198,8.57102391951426,8.23202957497584,8.35997627282422,8.72586938827989,8.84386795508281,8.96414857144274,8.66141064499447,8.626155047113,8.67237055475178,8.29831864067159,8.30527998796254,8.41167173646098
"A_23_P218346",9.29939552223435,9.39989192283964,9.44712031748124,9.77432031898514,9.68061295172859,9.66687148655482,9.76521979490809,9.75697766225644,9.68231033562878,9.38261753456979,9.44990206593342,9.44121036803473,9.60208729573883,9.67003713857061,9.63702520982956,10.0395442481471,9.99767678427288,9.82660536045361
"A_23_P380815",10.7594251815735,10.8192769778773,10.7388921341731,10.4138792459123,10.4271869795156,10.4459456775834,10.3277445590566,10.2954882383355,10.213340665451,10.8395643630051,10.7992508204424,10.803909431549,10.5381917730525,10.3514794815205,10.4031086501245,10.1224074409056,10.2049329055118,10.1945982254902
"A_32_P105773",10.6547333873553,10.7036721565578,10.4914839130782,10.3245333637471,10.4010391118198,10.4623213823011,10.2516295221218,10.1849797572755,10.1941936256049,10.6970334169818,10.6485078058056,10.6434882207519,10.657505861519,10.375884582163,10.2676712372724,10.2229396963766,10.1129023324525,10.3712991413583
"A_32_P200947",9.68041924093925,9.56074052088677,9.77349747618995,9.94674762305171,10.1722755336765,10.287786023859,9.88691625576223,9.52048695034458,9.7175678845202,9.8728483593803,9.67028031536855,9.58735881604204,9.9009172432767,10.0478597621483,9.7134625572012,9.66670674954227,9.59311886911054,9.59660259943226
"A_23_P380928",9.16436217110203,9.14411336679447,9.27598639548508,9.52075134675787,9.46622034672902,9.46630533015518,9.55880023645541,9.55442231953593,9.59718496668772,9.123464960792,9.06482236881965,9.04559657782315,9.30235525090111,9.38727620733641,9.43433093997812,9.49071563157021,9.53843394155366,9.38537435092207
"A_23_P21436",10.9449270458763,11.0839493528322,11.3956741961287,10.7564476456548,10.502856502346,10.5613833397662,10.4811905220215,10.8132675406837,10.7462270701588,11.0783496079157,11.2992082628788,11.2359306820842,10.2324769725769,10.4816810696417,10.5886506265666,10.6495440642322,10.498182694448,10.3249976405319
"A_23_P66421",11.6073950670227,11.6618762344816,11.8646248788249,11.8097662615471,11.758545432266,11.8820360429249,11.9859981455404,12.1371406640019,12.167939102597,11.5772990691769,11.677412815807,11.6922389511418,11.7194705645602,11.9254082872336,11.9120141441287,12.1379678193354,12.1379678193354,11.9447304905421
"A_24_P318939",7.94125725278431,8.0276300946895,8.22473072645296,8.26480144671815,7.71675486341969,8.16883224372621,7.78634791704441,8.03879367654732,8.0705419906771,7.62348685566298,8.13075556182496,8.20983133011915,7.76455577107704,7.7837729956393,8.24457609667119,7.85078580371934,7.9546496097521,7.70512087659755
"A_23_P54597",10.4344242442692,10.4915952509551,10.6082565206878,10.6743734360323,10.754763419505,10.7333200057136,11.0444084987951,11.3071903757077,11.2268092871915,10.6506617278699,10.436911807143,10.4411477760581,10.6886854678707,10.8423968052607,10.8031722352362,11.2144906605478,10.9435466110662,10.8442906039716
"A_24_P154948",9.89059872013573,10.0549911864215,9.99142559537916,9.89223786225653,9.81875411520082,9.8517098372007,10.8753903668523,10.9020759109258,10.8905309491465,9.97201915172987,10.0465200503155,9.96948128242748,10.0650388240126,9.43458969105813,9.81776887407601,10.2988246314628,10.8818762023305,10.4088208345255
"A_23_P83134",11.195244921735,11.2287377769778,11.2529937695149,11.6495550690359,11.7040944730311,11.7219224970105,12.2232836735448,12.1718961663084,12.1508474262165,11.1828787338525,11.3075698431164,11.2892856552145,11.5480888494017,11.8543957458618,11.7728282896753,12.2878350743207,12.1139122305105,12.0850280186249
"A_23_P214121",10.8503866995342,10.9140453641187,10.9944253172852,11.3840425418819,10.8003366990987,10.8027909067994,10.6193999534204,10.5655988415106,10.4974679321993,11.1168801698404,11.6431793722262,11.485865774494,10.9675917953961,10.8574982761815,11.214170349937,10.6945745506537,11.0270219060274,10.6783088980973
"A_23_P66473",8.43352798053643,8.36207774041574,8.30908486400619,8.333578881958,8.37851279546658,8.33429141349323,7.94278622099361,8.11117616734087,8.03894605763766,8.44966604656844,8.30489987550289,8.31915845480985,8.26198944959245,8.33964433784661,8.27649233925335,7.90353040557033,7.53607602356881,7.89319128928058
"A_23_P85783",12.097701218137,12.1535019718128,12.3751511480972,12.4564243579019,12.3458695971556,12.4147792460444,12.8236757793044,13.3856482659404,13.3111680778279,12.3511371553006,12.2718261918334,12.2684754687263,12.2046798930882,12.2030914269168,12.3178664376573,13.18905154191,12.865565793108,12.7009261750679
"A_23_P36140",9.3755683464801,9.37841856691398,9.57940651374734,9.58811016872915,9.56575139664708,9.52652566555792,9.78201094230161,10.2352835395647,10.2156675832616,9.45059629032196,9.41408949898871,9.47183990412235,9.50394765676265,9.65963377536198,9.64044483474973,10.2389696937491,9.94132486191651,10.016611880306
"A_23_P60016",8.78744646914469,9.06610631471728,8.84278400533482,8.64481195292846,8.66698673846632,8.55574546503164,8.19971976401351,8.39824231480883,8.23535468608309,9.06251727244691,8.99768789400802,8.77602026350802,8.70414114952719,8.3746719030703,8.46274795695519,8.214290838895,7.95175419674059,8.27158424949035
"A_24_P253293",9.85444632823051,9.83434804256216,9.68584719252793,9.91004408322808,9.91407920994496,9.83215415626355,9.67023113010533,9.52271494207166,9.23800354025719,9.52652566555792,9.6322229525208,9.5426301249366,9.50635877360039,9.93626223176247,9.80910202881333,9.80429315201486,9.97211890339423,10.6420275624632
"A_23_P205808",9.61081578636799,9.63549690232893,9.61796570021372,9.3058312305069,9.29167044017588,9.28357376641295,9.31135823507736,9.04598478465552,8.9932395632377,9.6170653996584,9.65580542549104,9.7156935671738,9.4068467615804,9.31995310734119,9.35077924108675,8.94525377530669,9.15414070329426,9.17052918513435
"A_23_P254111",12.6473198120085,12.6183524174475,12.7868470850206,12.8544453325986,12.8868122386429,12.8226638169185,12.4139643602986,12.3525631160515,12.4092348187397,12.566204765989,12.5563517664707,12.6294945532543,12.7595230307696,12.9514760134161,12.9281575167715,12.5563517664707,12.461726759347,12.4525544886025
"A_23_P304450",8.09397993989477,8.1183885699007,8.05366600857698,8.45272206359207,8.63814478631136,8.40511238030767,8.5660162291749,8.59881443839034,8.5292303979993,8.04061138054349,8.04877821861291,8.02153216780139,8.30413935000248,8.46828397833862,8.40458030428122,8.59132187679208,8.62477793218896,8.50623513087965
"A_23_P97064",7.89662390938177,7.82851664997609,7.98276110058065,8.12528371041314,8.18870561495147,8.24421622774965,8.24312371010022,8.47203640780225,8.49172338279152,7.96771508822318,7.9826026676904,7.98374416620378,8.30248567746361,8.29707364913159,8.36833036255682,8.90558565880388,8.81725017381877,8.47634217960985
"A_23_P8241",9.31979828159731,9.35245481239201,9.08514106382578,8.79816079605259,8.72402130955251,8.79146888192426,9.17322661706313,9.25705422953598,9.24276813432705,9.33636507690759,9.19279047856,9.15556914090791,9.06411471155622,8.9767391851712,8.80562689021723,9.19240434344563,9.00633592170444,9.30254361346321
"A_23_P202844",8.59855600425835,8.60228704860301,8.57473858578116,8.54520126636107,8.55025320062049,8.56268774406936,8.34830088902786,8.09313997066616,8.0830503735704,8.58840693542441,8.46357532208097,8.45897299492006,8.51691133395608,8.50689626846773,8.52868118077801,8.07902464816913,8.10439855229495,8.30845295670984
"A_23_P129064",9.39125401373989,9.24656689639061,9.1095512788696,9.13771939452451,9.17816872166352,9.05661010048455,8.71408939866764,8.64812803272454,8.73281003586955,9.01559404175199,8.93542474291747,8.99658320874076,9.37161742677454,9.27708971505632,9.1326795529226,8.78878380027235,8.78659288947148,8.8995767577849
"A_24_P188116",10.4190360649776,10.35726826712,9.72767206110198,9.59693136868693,9.8484304309245,9.72865114381151,9.6710840577216,9.85726493954699,9.89359250061926,10.1771490241577,9.91705847380836,9.95493184867069,10.1563576493652,9.54047681890504,9.33158869961919,9.56452572903642,9.88508515184543,9.76400419015446
"A_23_P200015",8.97037229596569,8.91981248826366,8.92745018030015,8.51803410816842,8.54820586212172,8.487399527801,8.48559955950405,8.61261560427154,8.51121254833275,9.09275990343573,9.03156682355872,9.02868392311008,8.72177813266032,8.57551323742594,8.61871260277731,8.49609627709198,8.38019995270142,8.39295943549556
"A_24_P64442",7.60275431077561,7.38936452263563,7.50932606277667,7.73116480268238,7.6853779181456,7.69358980802135,7.56383411476764,7.45241728508555,7.53147309668153,7.19465609068173,7.16880783733951,7.21423322820878,7.52603323491542,7.62287705645143,7.49993557764157,7.18479756079005,7.19717298877113,7.39395676454242
"A_23_P82674",9.87291211537665,9.79809555701856,9.84983502606706,10.1637311454156,10.0382630196186,10.2062304686274,10.2266682782445,10.282685185716,10.2588625281966,9.81481745120303,9.83794796959211,9.85623933343125,10.0914246133682,10.1416869793429,10.3847201039769,10.35726826712,10.2750984954495,10.2253185991821
